name,token_ids,reaction_ids,product_smiles,entropy,score,warhead_product_smiles,warhead_status
BB-2056 BB-0760,"[2056, 760]",[107],Cc1cnc(C(C)(O)c2cnccc2CCNC(=O)OC(C)(C)C)c(Br)c1,5.081582069396973,0.8112323268839046,C/C=C/C(=O)NCCc1ccncc1C(C)(O)c1ncc(C)cc1Br,warhead_installed
BB-1211 BB-1706,"[1211, 1706]",[107],COc1cc(C)c(C2(O)CC(C(=O)O)(c3cccc(Br)c3)C2)cc1NC(=O)OC(C)(C)C,5.084362983703613,0.8111947271116007,C/C=C/C(=O)Nc1cc(C2(O)CC(C(=O)O)(c3cccc(Br)c3)C2)c(C)cc1OC,warhead_installed
BB-2002 BB-0229,"[2002, 229]",[47],CCOC(=O)c1[nH]c(C)c(C)c1-c1c(CC)noc1NC(=O)OC(C)(C)C,5.070318698883057,0.8110594605648841,C/C=C/C(=O)Nc1onc(CC)c1-c1c(C(=O)OCC)[nH]c(C)c1C,warhead_installed
BB-2078 BB-0164,"[2078, 164]",[107],CCOC(=O)C12CCCC1=CC(O)(c1cc(NC(=O)OC(C)(C)C)ccc1COC)C2,5.0787506103515625,0.8109081497155658,C/C=C/C(=O)Nc1ccc(COC)c(C2(O)C=C3CCCC3(C(=O)OCC)C2)c1,warhead_installed
BB-2007 BB-0011,"[2007, 11]",[39],CC1CC(NC(=O)OC(C)(C)C)=CC(C(=O)O)(N2CCOCC2CC(=O)c2ccccc2)C1,5.255328178405762,0.8106981991786345,C/C=C/C(=O)NC1=CC(C(=O)O)(N2CCOCC2CC(=O)c2ccccc2)CC(C)C1,warhead_installed
BB-2078 BB-1765,"[2078, 1765]",[55],COCc1ccc(NC(=O)OC(C)(C)C)cc1N1Cc2cc(F)c(Br)cc2C1,5.0787506103515625,0.8105859339954562,C/C=C/C(=O)Nc1ccc(COC)c(N2Cc3cc(F)c(Br)cc3C2)c1,warhead_installed
BB-2047 BB-1032,"[2047, 1032]",[50],COc1c(C=O)cc(C(O)(CNC(=O)OC(C)(C)C)c2cn(C)nc2C(F)F)cc1C=O,5.235725402832031,0.8095260637782518,C/C=C/C(=O)NCC(O)(c1cc(C=O)c(OC)c(C=O)c1)c1cn(C)nc1C(F)F,warhead_installed
BB-2054 BB-1453,"[2054, 1453]",[4],COCCN(CCCNC(=O)OC(C)(C)C)c1nc2c(c(=O)[nH]c(=O)n2C)n1CC(C)=O,5.165851593017578,0.8092169265813892,C/C=C/C(=O)NCCCN(CCOC)c1nc2c(c(=O)[nH]c(=O)n2C)n1CC(C)=O,warhead_installed
BB-2056 BB-0760,"[2056, 760]",[47],CC(=O)c1ncc(C)cc1-c1cnccc1CCNC(=O)OC(C)(C)C,5.081582069396973,0.8090470781760412,C/C=C/C(=O)NCCc1ccncc1-c1cc(C)cnc1C(C)=O,warhead_installed
BB-2066 BB-1453,"[2066, 1453]",[10],CC(=O)Cn1c(Sc2cc(NC(=O)OC(C)(C)C)ccc2CO)nc2c1c(=O)[nH]c(=O)n2C,5.156902313232422,0.8090193243548677,C/C=C/C(=O)Nc1ccc(CO)c(Sc2nc3c(c(=O)[nH]c(=O)n3C)n2CC(C)=O)c1,warhead_installed
BB-2095 BB-1241,"[2095, 1241]",[107],CCCCC(O)(c1cc(C)c(NC(=O)OC(C)(C)C)cc1C)c1ccc(C)cc1O,5.086318016052246,0.8089432093593043,C/C=C/C(=O)Nc1cc(C)c(C(O)(CCCC)c2ccc(C)cc2O)cc1C,warhead_installed
BB-2078 BB-0546,"[2078, 546]",[107],COCc1cc(C(C)(O)c2cc(NC(=O)OC(C)(C)C)ccc2COC)ccc1OC,5.0787506103515625,0.8085195590946898,C/C=C/C(=O)Nc1ccc(COC)c(C(C)(O)c2ccc(OC)c(COC)c2)c1,warhead_installed
BB-2002 BB-0760,"[2002, 760]",[47],CCc1noc(NC(=O)OC(C)(C)C)c1-c1cc(C)cnc1C(C)=O,5.070318698883057,0.8085146248715105,C/C=C/C(=O)Nc1onc(CC)c1-c1cc(C)cnc1C(C)=O,warhead_installed
BB-2078 BB-1912,"[2078, 1912]",[107],COCc1ccc(NC(=O)OC(C)(C)C)cc1C1(O)CCc2cc(NC(C)=O)c(Br)cc21,5.0787506103515625,0.8085135860753188,C/C=C/C(=O)Nc1ccc(COC)c(C2(O)CCc3cc(NC(C)=O)c(Br)cc32)c1,warhead_installed
BB-2001 BB-1912,"[2001, 1912]",[107],CC(=O)Nc1cc2c(cc1Br)C(O)(c1cccc3c1CC(NC(=O)OC(C)(C)C)CC3)CC2,5.086166858673096,0.8081722505969651,C/C=C/C(=O)NC1CCc2cccc(C3(O)CCc4cc(NC(C)=O)c(Br)cc43)c2C1,warhead_installed
BB-2002 BB-0692,"[2002, 692]",[62],CCc1noc(NC(=O)OC(C)(C)C)c1N1c2ccc(Br)cc2CCC1C(=O)O,5.070318698883057,0.8080528817460735,C/C=C/C(=O)Nc1onc(CC)c1N1c2ccc(Br)cc2CCC1C(=O)O,warhead_installed
BB-2078 BB-1708,"[2078, 1708]",[107],COCc1ccc(NC(=O)OC(C)(C)C)cc1C(O)c1cccc(CBr)c1,5.0787506103515625,0.8079099098981263,C/C=C/C(=O)Nc1ccc(COC)c(C(O)c2cccc(CBr)c2)c1,warhead_installed
BB-2080 BB-1640,"[2080, 1640]",[55],Cc1cc(N2CCOc3c(Cl)cc(Br)cc3C2)c(CNC(=O)OC(C)(C)C)cc1O,5.093694686889648,0.806986203291643,C/C=C/C(=O)NCc1cc(O)c(C)cc1N1CCOc2c(Cl)cc(Br)cc2C1,warhead_installed
BB-2056 BB-1880,"[2056, 1880]",[62],Cc1cc2c(cc1Br)N(c1cnccc1CCNC(=O)OC(C)(C)C)CC(C)O2,5.081582069396973,0.8069774147463903,C/C=C/C(=O)NCCc1ccncc1N1CC(C)Oc2cc(C)c(Br)cc21,warhead_installed
BB-0004 BB-1204,"[4, 1204]",[25],CC(C)(C)OC(=O)NCCN(Cc1ccc(I)cc1)c1ccc(C(F)(F)F)cc1C#N,5.16454029083252,0.806662726961271,C/C=C/C(=O)NCCN(Cc1ccc(I)cc1)c1ccc(C(F)(F)F)cc1C#N,warhead_installed
BB-2056 BB-1922,"[2056, 1922]",[62],CC(C)(C)OC(=O)NCCc1ccncc1N1CCCCc2cc(Cl)ccc21,5.081582069396973,0.8066592546657255,C/C=C/C(=O)NCCc1ccncc1N1CCCCc2cc(Cl)ccc21,warhead_installed
BB-2006 BB-0404,"[2006, 404]",[47],COc1ccc(-c2nn(C)cc2NC(=O)OC(C)(C)C)cc1C1CCCCN1,5.085646152496338,0.8065631055740726,C/C=C/C(=O)Nc1cn(C)nc1-c1ccc(OC)c(C2CCCCN2)c1,warhead_installed
BB-2043 BB-1453,"[2043, 1453]",[39],CC(=O)Cn1c(Br)nc2c1c(=O)n(C1(C(=O)O)CCC(NC(=O)OC(C)(C)C)c3cc(Br)ccc31)c(=O)n2C,5.261335849761963,0.805723914616232,C/C=C/C(=O)NC1CCC(C(=O)O)(n2c(=O)c3c(nc(Br)n3CC(C)=O)n(C)c2=O)c2ccc(Br)cc21,warhead_installed
BB-2002 BB-0588,"[2002, 588]",[62],CCc1noc(NC(=O)OC(C)(C)C)c1N1CCC(O)(c2ccc(C)nc2)C1,5.070318698883057,0.80504186775716,C/C=C/C(=O)Nc1onc(CC)c1N1CCC(O)(c2ccc(C)nc2)C1,warhead_installed
BB-2002 BB-0560,"[2002, 560]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C1(O)C=C(c2cccc(CO)n2)CCC1,5.070318698883057,0.8049542787849593,C/C=C/C(=O)Nc1onc(CC)c1C1(O)C=C(c2cccc(CO)n2)CCC1,warhead_installed
BB-2078 BB-1841,"[2078, 1841]",[62],COCc1ccc(NC(=O)OC(C)(C)C)cc1N1CC2(CCC2)c2cc(Br)ccc21,5.0787506103515625,0.8048864660334815,C/C=C/C(=O)Nc1ccc(COC)c(N2CC3(CCC3)c3cc(Br)ccc32)c1,warhead_installed
BB-1825 BB-1015,"[1825, 1015]",[96],CC(=O)c1cc(C(C)(C(=O)O)n2nc(C(C)C)c(NC(=O)OC(C)(C)C)c2C(N)=O)ccc1O,4.271042346954346,0.8046752989161436,C/C=C/C(=O)Nc1c(C(C)C)nn(C(C)(C(=O)O)c2ccc(O)c(C(C)=O)c2)c1C(N)=O,warhead_installed
BB-2078 BB-1570,"[2078, 1570]",[107],COCc1ccc(NC(=O)OC(C)(C)C)cc1C1(O)CC(c2cccc(Br)c2)C1,5.0787506103515625,0.8045876331833441,C/C=C/C(=O)Nc1ccc(COC)c(C2(O)CC(c3cccc(Br)c3)C2)c1,warhead_installed
BB-2002 BB-1368,"[2002, 1368]",[62],CCc1noc(NC(=O)OC(C)(C)C)c1N1CCNc2ccncc21,5.070318698883057,0.8044906316058662,C/C=C/C(=O)Nc1onc(CC)c1N1CCNc2ccncc21,warhead_installed
BB-2080 BB-0721,"[2080, 721]",[107],CC(=O)N1CC2CCC(O)(c3cc(C)c(O)cc3CNC(=O)OC(C)(C)C)c3cccc1c32,5.093694686889648,0.804403598941009,C/C=C/C(=O)NCc1cc(O)c(C)cc1C1(O)CCC2CN(C(C)=O)c3cccc1c32,warhead_installed
BB-2078 BB-0233,"[2078, 233]",[107],COCc1ccc(NC(=O)OC(C)(C)C)cc1C(C)(O)c1[nH]c(CC(=O)O)c(C(=O)OC)c1C,5.0787506103515625,0.8042561426849335,C/C=C/C(=O)Nc1ccc(COC)c(C(C)(O)c2[nH]c(CC(=O)O)c(C(=O)OC)c2C)c1,warhead_installed
BB-2002 BB-0345,"[2002, 345]",[62],CCc1noc(NC(=O)OC(C)(C)C)c1N1CC(CC)Cc2ccccc21,5.070318698883057,0.8039038661916845,C/C=C/C(=O)Nc1onc(CC)c1N1CC(CC)Cc2ccccc21,warhead_installed
BB-1265 BB-1453,"[1265, 1453]",[31],CC(=O)Cn1c(OC(CNC(=O)OC(C)(C)C)c2csc(C)n2)nc2c1c(=O)[nH]c(=O)n2C,4.939051628112793,0.803787007637608,C/C=C/C(=O)NCC(Oc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(C)=O)c1csc(C)n1,warhead_installed
BB-2002 BB-1570,"[2002, 1570]",[47],CCc1noc(NC(=O)OC(C)(C)C)c1-c1cccc(C2CC(=O)C2)c1,5.070318698883057,0.803132567334013,C/C=C/C(=O)Nc1onc(CC)c1-c1cccc(C2CC(=O)C2)c1,warhead_installed
BB-2079 BB-1274,"[2079, 1274]",[55],Cc1nc2c(n1C)CN(c1cccc3c1nc(NC(=O)OC(C)(C)C)n3CC(F)(F)F)CC2,5.076350212097168,0.8030509631015657,C/C=C/C(=O)Nc1nc2c(N3CCc4nc(C)n(C)c4C3)cccc2n1CC(F)(F)F,warhead_installed
BB-2066 BB-1453,"[2066, 1453]",[107],Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(C)(O)c1cc(NC(=O)OC(C)(C)C)ccc1CO,5.156902313232422,0.8029703466332974,C/C=C/C(=O)Nc1ccc(CO)c(C(C)(O)Cn2c(Br)nc3c2c(=O)[nH]c(=O)n3C)c1,warhead_installed
BB-2002 BB-1073,"[2002, 1073]",[107],CCc1ccc2c(c1)C(O)(c1c(CC)noc1NC(=O)OC(C)(C)C)C(=O)N2C,5.070318698883057,0.8028982483493983,C/C=C/C(=O)Nc1onc(CC)c1C1(O)C(=O)N(C)c2ccc(CC)cc21,warhead_installed
BB-2002 BB-1989,"[2002, 1989]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C(C)(O)c1cc2cccc(F)c2o1,5.070318698883057,0.8028715321851587,C/C=C/C(=O)Nc1onc(CC)c1C(C)(O)c1cc2cccc(F)c2o1,warhead_installed
BB-2078 BB-1002,"[2078, 1002]",[55],COCc1ccc(NC(=O)OC(C)(C)C)cc1N(C)C1CCOC(c2ccc(F)cc2)C1,5.0787506103515625,0.8028680808463519,C/C=C/C(=O)Nc1ccc(COC)c(N(C)C2CCOC(c3ccc(F)cc3)C2)c1,warhead_installed
BB-2072 BB-0991,"[2072, 991]",[55],Cc1c(O)ccc2c1OCCN(c1ccc(F)cc1CCNC(=O)OC(C)(C)C)C2,5.078719139099121,0.8023168273164827,C/C=C/C(=O)NCCc1cc(F)ccc1N1CCOc2c(ccc(O)c2C)C1,warhead_installed
BB-2002 BB-1037,"[2002, 1037]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C(C)(O)c1oc2cc(C)ccc2c1CC(=O)O,5.070318698883057,0.8022017721971575,C/C=C/C(=O)Nc1onc(CC)c1C(C)(O)c1oc2cc(C)ccc2c1CC(=O)O,warhead_installed
BB-2078 BB-1849,"[2078, 1849]",[55],COCc1ccc(NC(=O)OC(C)(C)C)cc1N1CCCC1c1nc2ccccc2s1,5.0787506103515625,0.8017465737392643,C/C=C/C(=O)Nc1ccc(COC)c(N2CCCC2c2nc3ccccc3s2)c1,warhead_installed
BB-2029 BB-1037,"[2029, 1037]",[107],Cc1ccc2c(CC(=O)O)c(C(C)(O)c3nn(C)nc3CNC(=O)OC(C)(C)C)oc2c1,5.0907883644104,0.8016544501972762,C/C=C/C(=O)NCc1nn(C)nc1C(C)(O)c1oc2cc(C)ccc2c1CC(=O)O,warhead_installed
BB-2022 BB-1302,"[2022, 1302]",[82],CC(C)(C)OC(=O)NCC(c1ccc(F)cc1Br)N1CCCC1Cc1cc(F)ccc1F,5.267487525939941,0.8015537320231112,C/C=C/C(=O)NCC(c1ccc(F)cc1Br)N1CCCC1Cc1cc(F)ccc1F,warhead_installed
BB-2002 BB-0132,"[2002, 132]",[47],CCc1noc(NC(=O)OC(C)(C)C)c1-c1ccc(C#N)c(C2(C(=O)OC)CC2)c1,5.070318698883057,0.8012253368270192,C/C=C/C(=O)Nc1onc(CC)c1-c1ccc(C#N)c(C2(C(=O)OC)CC2)c1,warhead_installed
BB-2026 BB-1912,"[2026, 1912]",[39],CC(=O)N(c1cc2c(cc1Br)C(=O)CC2)C1(C(=O)O)CC(C)(C)CC(NC(=O)OC(C)(C)C)=C1Br,5.263380527496338,0.8010972175994501,C/C=C/C(=O)NC1=C(Br)C(C(=O)O)(N(C(C)=O)c2cc3c(cc2Br)C(=O)CC3)CC(C)(C)C1,warhead_installed
BB-2040 BB-0721,"[2040, 721]",[96],CC(=O)N1CC2CCC(C(=O)O)(n3c(C)c(NC(=O)OC(C)(C)C)cc(Br)c3=O)c3cccc1c32,5.089001655578613,0.8010765630730968,C/C=C/C(=O)Nc1cc(Br)c(=O)n(C2(C(=O)O)CCC3CN(C(C)=O)c4cccc2c43)c1C,warhead_installed
BB-2095 BB-1230,"[2095, 1230]",[55],Cc1cc(N2[C@H](C)C[C@H](C(=O)O)C[C@@H]2C)c(C)cc1NC(=O)OC(C)(C)C,5.086318016052246,0.8009513864674741,C/C=C/C(=O)Nc1cc(C)c(N2[C@H](C)C[C@H](C(=O)O)C[C@@H]2C)cc1C,warhead_installed
BB-2072 BB-0206,"[2072, 206]",[107],CC(C)(C)OC(=O)NCCc1cc(F)ccc1C1(O)CCC(c2cncc(F)c2)C1,5.078719139099121,0.8007195198854289,C/C=C/C(=O)NCCc1cc(F)ccc1C1(O)CCC(c2cncc(F)c2)C1,warhead_installed
BB-2056 BB-1453,"[2056, 1453]",[47],CC(=O)Cn1c(-c2cnccc2CCNC(=O)OC(C)(C)C)nc2c1c(=O)[nH]c(=O)n2C,5.081582069396973,0.8001626807361187,C/C=C/C(=O)NCCc1ccncc1-c1nc2c(c(=O)[nH]c(=O)n2C)n1CC(C)=O,warhead_installed
BB-1265 BB-1453,"[1265, 1453]",[96],Cc1nc(C(CNC(=O)OC(C)(C)C)OC(C)(Cn2c(Br)nc3c2c(=O)[nH]c(=O)n3C)C(=O)O)cs1,4.939051628112793,0.8001059814821666,C/C=C/C(=O)NCC(OC(C)(Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C)C(=O)O)c1csc(C)n1,warhead_installed
BB-1968 BB-1922,"[1968, 1922]",[62],Cc1c(N2CCCCc3cc(Cl)ccc32)ccc(O)c1NC(=O)OC(C)(C)C,5.096729278564453,0.7998179582366238,C/C=C/C(=O)Nc1c(O)ccc(N2CCCCc3cc(Cl)ccc32)c1C,warhead_installed
BB-2002 BB-0386,"[2002, 386]",[47],CCc1noc(NC(=O)OC(C)(C)C)c1-c1ccc(=O)n(CC(=O)O)c1,5.070318698883057,0.7990129583276688,C/C=C/C(=O)Nc1onc(CC)c1-c1ccc(=O)n(CC(=O)O)c1,warhead_installed
BB-2072 BB-1803,"[2072, 1803]",[62],CCc1cccc2c1CCCN2c1ccc(F)cc1CCNC(=O)OC(C)(C)C,5.078719139099121,0.7987420933946772,C/C=C/C(=O)NCCc1cc(F)ccc1N1CCCc2c(CC)cccc21,warhead_installed
BB-2056 BB-0011,"[2056, 11]",[107],CC(C)(C)OC(=O)NCCc1ccncc1C(O)(CC1COCCN1)c1ccccc1,5.081582069396973,0.7981502169695976,C/C=C/C(=O)NCCc1ccncc1C(O)(CC1COCCN1)c1ccccc1,warhead_installed
BB-2002 BB-1005,"[2002, 1005]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C(O)(CCl)C(C#N)=C1Nc2ccccc2N1C,5.070318698883057,0.7976147481566752,C/C=C/C(=O)Nc1onc(CC)c1C(O)(CCl)C(C#N)=C1Nc2ccccc2N1C,warhead_installed
BB-0942 BB-0133,"[942, 133]",[48],CN(C)c1ncc(C2=C(CCNC(=O)OC(C)(C)C)CCCC2)c2c1CNCC2,4.653831958770752,0.797308814933434,C/C=C/C(=O)NCCC1=C(c2cnc(N(C)C)c3c2CCNC3)CCCC1,warhead_installed
BB-2058 BB-1453,"[2058, 1453]",[10],CC(=O)Cn1c(Sc2ccc(NC(=O)OC(C)(C)C)c3c2CCCC3)nc2c1c(=O)[nH]c(=O)n2C,5.083586692810059,0.7972424646520598,C/C=C/C(=O)Nc1ccc(Sc2nc3c(c(=O)[nH]c(=O)n3C)n2CC(C)=O)c2c1CCCC2,warhead_installed
BB-2095 BB-1453,"[2095, 1453]",[10],CC(=O)Cn1c(Sc2cc(C)c(NC(=O)OC(C)(C)C)cc2C)nc2c1c(=O)[nH]c(=O)n2C,5.086318016052246,0.7966409517665176,C/C=C/C(=O)Nc1cc(C)c(Sc2nc3c(c(=O)[nH]c(=O)n3C)n2CC(C)=O)cc1C,warhead_installed
BB-2056 BB-1880,"[2056, 1880]",[47],Cc1cc2c(cc1-c1cnccc1CCNC(=O)OC(C)(C)C)NCC(C)O2,5.081582069396973,0.7958030456926278,C/C=C/C(=O)NCCc1ccncc1-c1cc2c(cc1C)OC(C)CN2,warhead_installed
BB-2021 BB-1330,"[2021, 1330]",[107],CC(C)(C)OC(=O)NCCc1cc2c(cc1C(C)(O)c1nc3c(s1)CCC3)OCO2,5.079010009765625,0.7945647909563552,C/C=C/C(=O)NCCc1cc2c(cc1C(C)(O)c1nc3c(s1)CCC3)OCO2,warhead_installed
BB-2095 BB-1727,"[2095, 1727]",[107],Cc1cc(C(C)(O)c2ccc(C(F)(F)F)s2)c(C)cc1NC(=O)OC(C)(C)C,5.086318016052246,0.7940669053274666,C/C=C/C(=O)Nc1cc(C)c(C(C)(O)c2ccc(C(F)(F)F)s2)cc1C,warhead_installed
BB-2072 BB-1555,"[2072, 1555]",[107],CCOC(=O)C1(C)C=CC(O)(c2ccc(F)cc2CCNC(=O)OC(C)(C)C)CC1,5.078719139099121,0.7939179443146991,C/C=C/C(=O)NCCc1cc(F)ccc1C1(O)C=CC(C)(C(=O)OCC)CC1,warhead_installed
BB-2044 BB-1987,"[2044, 1987]",[47],CC(C)(C)OC(=O)NC1CCc2ncc(-c3cncc(C4(C#N)CCC4)c3)n2C1,5.090499877929688,0.7934642601329502,C/C=C/C(=O)NC1CCc2ncc(-c3cncc(C4(C#N)CCC4)c3)n2C1,warhead_installed
BB-2002 BB-0199,"[2002, 199]",[96],CCc1noc(N(C(=O)OC(C)(C)C)C2(C(=O)O)CCN(c3ncnc4c3cnn4C)CC2)c1Br,5.070318698883057,0.7933743796421716,,warhead_site_consumed
BB-2058 BB-1002,"[2058, 1002]",[55],CN(c1ccc(NC(=O)OC(C)(C)C)c2c1CCCC2)C1CCOC(c2ccc(F)cc2)C1,5.083586692810059,0.7929116730711075,C/C=C/C(=O)Nc1ccc(N(C)C2CCOC(c3ccc(F)cc3)C2)c2c1CCCC2,warhead_installed
BB-2002 BB-1670,"[2002, 1670]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C(C)(O)/C=C/c1ccc([N+](=O)[O-])cc1,5.070318698883057,0.7926120601687533,C/C=C/C(=O)Nc1onc(CC)c1C(C)(O)/C=C/c1ccc([N+](=O)[O-])cc1,warhead_installed
BB-2072 BB-1670,"[2072, 1670]",[107],CC(C)(C)OC(=O)NCCc1cc(F)ccc1C(C)(O)/C=C/c1ccc([N+](=O)[O-])cc1,5.078719139099121,0.7923280110492421,C/C=C/C(=O)NCCc1cc(F)ccc1C(C)(O)/C=C/c1ccc([N+](=O)[O-])cc1,warhead_installed
BB-2002 BB-2094,"[2002, 2094]",[47],CCc1noc(NC(=O)OC(C)(C)C)c1-c1nocc1CCNC(=O)OC(C)(C)C,5.070318698883057,0.7920527924214604,C/C=C/C(=O)NCCc1conc1-c1c(CC)noc1N,warhead_installed
BB-2043 BB-0233,"[2043, 233]",[107],COC(=O)c1c(CC(=O)O)[nH]c(C(C)(O)c2ccc3c(c2)C(NC(=O)OC(C)(C)C)CCC3=O)c1C,5.261335849761963,0.7916960120191561,C/C=C/C(=O)NC1CCC(=O)c2ccc(C(C)(O)c3[nH]c(CC(=O)O)c(C(=O)OC)c3C)cc21,warhead_installed
BB-2036 BB-1157,"[2036, 1157]",[39],CC[C@H](OC1(C(=O)O)CC(C)(C)Cc2oc(NC(=O)OC(C)(C)C)nc21)C(=O)O,5.248382091522217,0.7916752638771842,C/C=C/C(=O)Nc1nc2c(o1)CC(C)(C)CC2(O[C@@H](CC)C(=O)O)C(=O)O,warhead_installed
BB-2003 BB-1871,"[2003, 1871]",[50],COc1cc2c(c(C3(O)CCCc4oc(NC(=O)OC(C)(C)C)nc43)c1)CCCC2=O,5.243650436401367,0.7915268388400836,C/C=C/C(=O)Nc1nc2c(o1)CCCC2(O)c1cc(OC)cc2c1CCCC2=O,warhead_installed
BB-2002 BB-1995,"[2002, 1995]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C1(O)CC(Oc2ccccc2)C1(C)C,5.070318698883057,0.7909486742700571,C/C=C/C(=O)Nc1onc(CC)c1C1(O)CC(Oc2ccccc2)C1(C)C,warhead_installed
BB-2011 BB-0423,"[2011, 423]",[55],CC(C)(C)OC(=O)NCCc1c(F)ccc(F)c1N1CCCC(Oc2ncccc2Br)C1,5.089879989624023,0.7901975708440222,C/C=C/C(=O)NCCc1c(F)ccc(F)c1N1CCCC(Oc2ncccc2Br)C1,warhead_installed
BB-2070 BB-0721,"[2070, 721]",[107],CC(=O)N1CC2CCC(O)(c3cc(NC(=O)OC(C)(C)C)ccc3C(C)(C)C)c3cccc1c32,5.084181785583496,0.7897941759926821,C/C=C/C(=O)Nc1ccc(C(C)(C)C)c(C2(O)CCC3CN(C(C)=O)c4cccc2c43)c1,warhead_installed
BB-2002 BB-0760,"[2002, 760]",[107],CCc1noc(NC(=O)OC(C)(C)C)c1C(C)(O)c1ncc(C)cc1Br,5.070318698883057,0.7893616383728201,C/C=C/C(=O)Nc1onc(CC)c1C(C)(O)c1ncc(C)cc1Br,warhead_installed
BB-0374 BB-0335,"[374, 335]",[96],COc1cccc2c1C(C(=O)O)CC2(C(=O)O)n1c(C)cc(C)c(CNC(=O)OC(C)(C)C)c1=O,4.21885871887207,0.7889190274848967,C/C=C/C(=O)NCc1c(C)cc(C)n(C2(C(=O)O)CC(C(=O)O)c3c(OC)cccc32)c1=O,warhead_installed
BB-2002 BB-1711,"[2002, 1711]",[62],CCc1noc(NC(=O)OC(C)(C)C)c1N(Cc1ccccc1[N+](=O)[O-])C1CC1,5.070318698883057,0.7885631366239765,C/C=C/C(=O)Nc1onc(CC)c1N(Cc1ccccc1[N+](=O)[O-])C1CC1,warhead_installed
BB-2056 BB-0379,"[2056, 379]",[107],CC(C)(C)OC(=O)NCCc1ccncc1C1(O)CCNc2ccc(C(=O)O)cc21,5.081582069396973,0.7879330923129824,C/C=C/C(=O)NCCc1ccncc1C1(O)CCNc2ccc(C(=O)O)cc21,warhead_installed
BB-2080 BB-1140,"[2080, 1140]",[107],CCn1cc(N2CCC(O)(c3cc(C)c(O)cc3CNC(=O)OC(C)(C)C)CC2=O)cn1,5.093694686889648,0.7871771352191453,C/C=C/C(=O)NCc1cc(O)c(C)cc1C1(O)CCN(c2cnn(CC)c2)C(=O)C1,warhead_installed
BB-2002 BB-1746,"[2002, 1746]",[62],CCc1noc(NC(=O)OC(C)(C)C)c1N1CCC=C2OC(=O)C=C21,5.070318698883057,0.7866409431564613,C/C=C/C(=O)Nc1onc(CC)c1N1CCC=C2OC(=O)C=C21,warhead_installed
BB-2002 BB-1453,"[2002, 1453]",[10],CCc1noc(NC(=O)OC(C)(C)C)c1Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(C)=O,5.070318698883057,0.7865555229802793,C/C=C/C(=O)Nc1onc(CC)c1Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(C)=O,warhead_installed
BB-2002 BB-0692,"[2002, 692]",[47],CCc1noc(NC(=O)OC(C)(C)C)c1-c1ccc2c(c1)CCC(C(=O)O)N2,5.070318698883057,0.7860709704995921,C/C=C/C(=O)Nc1onc(CC)c1-c1ccc2c(c1)CCC(C(=O)O)N2,warhead_installed
BB-1968 BB-0377,"[1968, 377]",[47],COc1ccc(C2(C(=O)O)CC2)cc1-c1ccc(O)c(NC(=O)OC(C)(C)C)c1C,5.096729278564453,0.7853340422603191,C/C=C/C(=O)Nc1c(O)ccc(-c2cc(C3(C(=O)O)CC3)ccc2OC)c1C,warhead_installed
BB-2039 BB-0206,"[2039, 206]",[107],CC(C)(C)OC(=O)Nc1cccc(C2(O)CCC(c3cncc(F)c3)C2)c1O,5.096623420715332,0.7849696875630043,C/C=C/C(=O)Nc1cccc(C2(O)CCC(c3cncc(F)c3)C2)c1O,warhead_installed
BB-2078 BB-0501,"[2078, 501]",[107],COCc1ccc(NC(=O)OC(C)(C)C)cc1C1(O)CCCc2c1[nH]c1ccc(OC)cc21,5.0787506103515625,0.7849131317338385,C/C=C/C(=O)Nc1ccc(COC)c(C2(O)CCCc3c2[nH]c2ccc(OC)cc32)c1,warhead_installed
BB-2027 BB-0447,"[2027, 447]",[55],CC(C)(C)OC(=O)Nc1ccc(N2CCn3ncc(C#N)c3C2)c2c1CCC2,5.083529472351074,0.7837149779862632,C/C=C/C(=O)Nc1ccc(N2CCn3ncc(C#N)c3C2)c2c1CCC2,warhead_installed
BB-2076 BB-1983,"[2076, 1983]",[107],Cc1ccc(CCNC(=O)OC(C)(C)C)c(C(C)(O)c2ccc(OCC(F)(F)F)cc2)c1,5.08514404296875,0.783615547534202,C/C=C/C(=O)NCCc1ccc(C)cc1C(C)(O)c1ccc(OCC(F)(F)F)cc1,warhead_installed
BB-2040 BB-1911,"[2040, 1911]",[62],Cc1cc2c(c(C(=O)O)c1)N(c1cc(NC(=O)OC(C)(C)C)c(C)[nH]c1=O)CCC2,5.089001655578613,0.7835995414662636,C/C=C/C(=O)Nc1cc(N2CCCc3cc(C)cc(C(=O)O)c32)c(=O)[nH]c1C,warhead_installed
